Date;Ticker;Open;High;Low;Close;Volume
2020-12-15 00:00:00+00:00;AAPL;125.18567657470703;127.87999725341797;127.9000015258789;124.12999725341797;157243700
2020-12-16 00:00:00+00:00;AAPL;125.11714935302734;127.80999755859375;128.3699951171875;126.55999755859375;98208600
2020-12-17 00:00:00+00:00;AAPL;125.98841094970703;128.6999969482422;129.5800018310547;128.0399932861328;94359800
2020-12-18 00:00:00+00:00;AAPL;123.99138641357422;126.66000366210938;129.10000610351562;126.12000274658203;192541500
2020-12-21 00:00:00+00:00;AAPL;125.52828979492188;128.22999572753906;128.30999755859375;123.44999694824219;121251600
2020-12-22 00:00:00+00:00;AAPL;129.1013946533203;131.8800048828125;134.41000366210938;129.64999389648438;168904800
2020-12-23 00:00:00+00:00;AAPL;128.20077514648438;130.9600067138672;132.42999267578125;130.77999877929688;88223700
2020-12-24 00:00:00+00:00;AAPL;129.1894989013672;131.97000122070312;133.4600067138672;131.10000610351562;54930100
2020-12-28 00:00:00+00:00;AAPL;133.81007385253906;136.69000244140625;137.33999633789062;133.50999450683594;124486200
2020-12-29 00:00:00+00:00;AAPL;132.02841186523438;134.8699951171875;138.7899932861328;134.33999633789062;121047300
2020-12-30 00:00:00+00:00;AAPL;130.90261840820312;133.72000122070312;135.99000549316406;133.39999389648438;96452100
2020-12-31 00:00:00+00:00;AAPL;129.89434814453125;132.69000244140625;134.74000549316406;131.72000122070312;99116600
2021-01-04 00:00:00+00:00;AAPL;126.68344116210938;129.41000366210938;133.61000061035156;126.76000213623047;143301900
2021-01-05 00:00:00+00:00;AAPL;128.24972534179688;131.00999450683594;131.74000549316406;128.42999267578125;97664900
2021-01-06 00:00:00+00:00;AAPL;123.9326400756836;126.5999984741211;131.0500030517578;126.37999725341797;155088000
2021-01-07 00:00:00+00:00;AAPL;128.16165161132812;130.9199981689453;131.6300048828125;127.86000061035156;109578200
2021-01-08 00:00:00+00:00;AAPL;129.26779174804688;132.0500030517578;132.6300048828125;130.22999572753906;105158200
2021-01-11 00:00:00+00:00;AAPL;126.26251220703125;128.97999572753906;130.1699981689453;128.5;100384500
2021-01-12 00:00:00+00:00;AAPL;126.08628845214844;128.8000030517578;129.69000244140625;126.86000061035156;91951100
2021-01-13 00:00:00+00:00;AAPL;128.1322479248047;130.88999938964844;131.4499969482422;128.49000549316406;88636800
2021-01-14 00:00:00+00:00;AAPL;126.19396209716797;128.91000366210938;131.0;128.75999450683594;90221800
2021-01-15 00:00:00+00:00;AAPL;124.46126556396484;127.13999938964844;130.22000122070312;127.0;111598500
2021-01-19 00:00:00+00:00;AAPL;125.13671112060547;127.83000183105469;128.7100067138672;126.94000244140625;90757300
2021-01-20 00:00:00+00:00;AAPL;129.2482147216797;132.02999877929688;132.49000549316406;128.5500030517578;104319500
2021-01-21 00:00:00+00:00;AAPL;133.9862518310547;136.8699951171875;139.6699981689453;133.58999633789062;120150900
2021-01-22 00:00:00+00:00;AAPL;136.13992309570312;139.07000732421875;139.85000610351562;135.02000427246094;114459400
2021-01-25 00:00:00+00:00;AAPL;139.90879821777344;142.9199981689453;145.08999633789062;136.5399932861328;157611700
2021-01-26 00:00:00+00:00;AAPL;140.1437530517578;143.16000366210938;144.3000030517578;141.3699951171875;98390600
2021-01-27 00:00:00+00:00;AAPL;139.06689453125;142.05999755859375;144.3000030517578;140.41000366210938;140843800
2021-01-28 00:00:00+00:00;AAPL;134.20162963867188;137.08999633789062;141.99000549316406;136.6999969482422;142621100
2021-01-29 00:00:00+00:00;AAPL;129.17971801757812;131.9600067138672;136.74000549316406;130.2100067138672;177523800
2021-02-01 00:00:00+00:00;AAPL;131.31375122070312;134.13999938964844;135.3800048828125;130.92999267578125;106239800
2021-02-02 00:00:00+00:00;AAPL;132.14590454101562;134.99000549316406;136.30999755859375;134.61000061035156;83305400
2021-02-03 00:00:00+00:00;AAPL;131.1179656982422;133.94000244140625;135.77000427246094;133.61000061035156;89880900
2021-02-04 00:00:00+00:00;AAPL;134.49530029296875;137.38999938964844;137.39999389648438;134.58999633789062;84183100
2021-02-05 00:00:00+00:00;AAPL;134.0786590576172;136.75999450683594;137.4199981689453;135.86000061035156;75693800
2021-02-08 00:00:00+00:00;AAPL;134.22567749023438;136.91000366210938;136.9600067138672;134.9199981689453;71297200
2021-02-09 00:00:00+00:00;AAPL;133.3433380126953;136.00999450683594;137.8800048828125;135.85000610351562;76774200
2021-02-10 00:00:00+00:00;AAPL;132.73548889160156;135.38999938964844;136.99000549316406;134.39999389648438;73046600
2021-02-11 00:00:00+00:00;AAPL;132.4805908203125;135.1300048828125;136.38999938964844;133.77000427246094;64280000
2021-02-12 00:00:00+00:00;AAPL;132.7158660888672;135.3699951171875;135.52999877929688;133.69000244140625;60145100
2021-02-16 00:00:00+00:00;AAPL;130.57859802246094;133.19000244140625;136.00999450683594;132.7899932861328;80576300
2021-02-17 00:00:00+00:00;AAPL;128.27468872070312;130.83999633789062;132.22000122070312;129.47000122070312;97918500
2021-02-18 00:00:00+00:00;AAPL;127.1668930053711;129.7100067138672;130.0;127.41000366210938;96856700
2021-02-19 00:00:00+00:00;AAPL;127.32372283935547;129.8699951171875;130.7100067138672;128.8000030517578;87668800
2021-02-22 00:00:00+00:00;AAPL;123.52960968017578;126.0;129.72000122070312;125.5999984741211;103916400
2021-02-23 00:00:00+00:00;AAPL;123.39234161376953;125.86000061035156;126.70999908447266;118.38999938964844;158273000
2021-02-24 00:00:00+00:00;AAPL;122.89234924316406;125.3499984741211;125.55999755859375;122.2300033569336;111039900
2021-02-25 00:00:00+00:00;AAPL;118.6178207397461;120.98999786376953;126.45999908447266;120.54000091552734;148199500
2021-02-26 00:00:00+00:00;AAPL;118.88253784179688;121.26000213623047;124.8499984741211;121.19999694824219;164560400
2021-03-01 00:00:00+00:00;AAPL;125.28450775146484;127.79000091552734;127.93000030517578;122.79000091552734;116307900
2021-03-02 00:00:00+00:00;AAPL;122.66683959960938;125.12000274658203;128.72000122070312;125.01000213623047;102260900
2021-03-03 00:00:00+00:00;AAPL;119.66683959960938;122.05999755859375;125.70999908447266;121.83999633789062;112966300
2021-03-04 00:00:00+00:00;AAPL;117.77468872070312;120.12999725341797;123.5999984741211;118.62000274658203;178155000
2021-03-05 00:00:00+00:00;AAPL;119.03938293457031;121.41999816894531;121.94000244140625;117.56999969482422;153766600
2021-03-08 00:00:00+00:00;AAPL;114.07860565185547;116.36000061035156;121.0;116.20999908447266;154376600
2021-03-09 00:00:00+00:00;AAPL;118.71585845947266;121.08999633789062;122.05999755859375;118.79000091552734;129525800
2021-03-10 00:00:00+00:00;AAPL;117.62763214111328;119.9800033569336;122.16999816894531;119.44999694824219;111943300
2021-03-11 00:00:00+00:00;AAPL;119.56880950927734;121.95999908447266;123.20999908447266;121.26000213623047;103026500
2021-03-12 00:00:00+00:00;AAPL;118.65704345703125;121.02999877929688;121.16999816894531;119.16000366210938;88105100
2021-03-15 00:00:00+00:00;AAPL;121.55902099609375;123.98999786376953;124.0;120.41999816894531;92403800
2021-03-16 00:00:00+00:00;AAPL;123.10803985595703;125.56999969482422;127.22000122070312;124.72000122070312;115227900
2021-03-17 00:00:00+00:00;AAPL;122.31391143798828;124.76000213623047;125.86000061035156;122.33999633789062;111932600
2021-03-18 00:00:00+00:00;AAPL;118.1668472290039;120.52999877929688;123.18000030517578;120.31999969482422;121229700
2021-03-19 00:00:00+00:00;AAPL;117.6374282836914;119.98999786376953;121.43000030517578;119.68000030517578;185549500
2021-03-22 00:00:00+00:00;AAPL;120.97077178955078;123.38999938964844;123.87000274658203;120.26000213623047;111912300
2021-03-23 00:00:00+00:00;AAPL;120.137451171875;122.54000091552734;124.23999786376953;122.13999938964844;95467100
2021-03-24 00:00:00+00:00;AAPL;117.73546600341797;120.08999633789062;122.9000015258789;120.06999969482422;88530500
2021-03-25 00:00:00+00:00;AAPL;118.22567749023438;120.58999633789062;121.66000366210938;119.0;98844700
2021-03-26 00:00:00+00:00;AAPL;118.83352661132812;121.20999908447266;121.4800033569336;118.91999816894531;94071200
2021-03-29 00:00:00+00:00;AAPL;119.01000213623047;121.38999938964844;122.58000183105469;120.7300033569336;80819200
2021-03-30 00:00:00+00:00;AAPL;117.54920196533203;119.9000015258789;120.4000015258789;118.86000061035156;85671900
2021-03-31 00:00:00+00:00;AAPL;119.75508117675781;122.1500015258789;123.5199966430664;121.1500015258789;118323800
2021-04-01 00:00:00+00:00;AAPL;120.58842468261719;123.0;124.18000030517578;122.48999786376953;75089100
2021-04-05 00:00:00+00:00;AAPL;123.43154907226562;125.9000015258789;126.16000366210938;123.06999969482422;88651200
2021-04-06 00:00:00+00:00;AAPL;123.73548126220703;126.20999908447266;127.12999725341797;125.6500015258789;80171300
2021-04-07 00:00:00+00:00;AAPL;125.39234161376953;127.9000015258789;127.91999816894531;125.13999938964844;83466700
2021-04-08 00:00:00+00:00;AAPL;127.80413055419922;130.36000061035156;130.38999938964844;128.52000427246094;88844600
2021-04-09 00:00:00+00:00;AAPL;130.39231872558594;133.0;133.0399932861328;129.47000122070312;106686700
2021-04-12 00:00:00+00:00;AAPL;128.6668701171875;131.24000549316406;132.85000610351562;130.6300048828125;91420000
2021-04-13 00:00:00+00:00;AAPL;131.7943115234375;134.42999267578125;134.66000366210938;131.92999267578125;91266500
2021-04-14 00:00:00+00:00;AAPL;129.44134521484375;132.02999877929688;135.0;131.66000366210938;87222800
2021-04-15 00:00:00+00:00;AAPL;131.8629608154297;134.5;135.0;133.63999938964844;89347100
2021-04-16 00:00:00+00:00;AAPL;131.5296173095703;134.16000366210938;134.6699981689453;133.27999877929688;84922400
2021-04-19 00:00:00+00:00;AAPL;132.19625854492188;134.83999633789062;135.47000122070312;133.33999633789062;94264200
2021-04-20 00:00:00+00:00;AAPL;130.50018310546875;133.11000061035156;135.52999877929688;131.80999755859375;94812300
2021-04-21 00:00:00+00:00;AAPL;130.88253784179688;133.5;133.75;131.3000030517578;68847100
2021-04-22 00:00:00+00:00;AAPL;129.3531494140625;131.94000244140625;134.14999389648438;131.41000366210938;84566500
2021-04-23 00:00:00+00:00;AAPL;131.68650817871094;134.32000732421875;135.1199951171875;132.16000366210938;78657500
2021-04-26 00:00:00+00:00;AAPL;132.07861328125;134.72000122070312;135.05999755859375;133.55999755859375;66905100
2021-04-27 00:00:00+00:00;AAPL;131.75511169433594;134.38999938964844;135.41000366210938;134.11000061035156;66015800
2021-04-28 00:00:00+00:00;AAPL;130.96096801757812;133.5800018310547;135.02000427246094;133.0800018310547;107760100
2021-04-29 00:00:00+00:00;AAPL;130.86293029785156;133.47999572753906;137.07000732421875;132.4499969482422;151101000
2021-04-30 00:00:00+00:00;AAPL;128.882568359375;131.4600067138672;133.55999755859375;131.07000732421875;109839500
2021-05-03 00:00:00+00:00;AAPL;129.9413604736328;132.5399932861328;134.07000732421875;131.8300018310547;75135100
2021-05-04 00:00:00+00:00;AAPL;125.34332275390625;127.8499984741211;131.49000549316406;126.69999694824219;137564700
2021-05-05 00:00:00+00:00;AAPL;125.58844757080078;128.10000610351562;130.4499969482422;127.97000122070312;84000900
2021-05-06 00:00:00+00:00;AAPL;127.19627380371094;129.74000549316406;129.75;127.12999725341797;78128300
2021-05-07 00:00:00+00:00;AAPL;127.8739242553711;130.2100067138672;131.25999450683594;129.47999572753906;78973300
2021-05-10 00:00:00+00:00;AAPL;124.57417297363281;126.8499984741211;129.5399932861328;126.80999755859375;88071200
2021-05-11 00:00:00+00:00;AAPL;123.65103149414062;125.91000366210938;126.2699966430664;122.7699966430664;126142800
2021-05-12 00:00:00+00:00;AAPL;120.56737518310547;122.7699966430664;124.63999938964844;122.25;112172300
2021-05-13 00:00:00+00:00;AAPL;122.72791290283203;124.97000122070312;126.1500015258789;124.26000213623047;105861300
2021-05-14 00:00:00+00:00;AAPL;125.16339874267578;127.44999694824219;127.88999938964844;125.8499984741211;81918000
2021-05-17 00:00:00+00:00;AAPL;124.00457000732422;126.2699966430664;126.93000030517578;125.16999816894531;74244600
2021-05-18 00:00:00+00:00;AAPL;122.61006164550781;124.8499984741211;126.98999786376953;124.77999877929688;63342900
2021-05-19 00:00:00+00:00;AAPL;122.45293426513672;124.69000244140625;124.91999816894531;122.86000061035156;92612000
2021-05-20 00:00:00+00:00;AAPL;125.02592468261719;127.30999755859375;127.72000122070312;125.0999984741211;76857100
2021-05-21 00:00:00+00:00;AAPL;123.17965698242188;125.43000030517578;128.0;125.20999908447266;79295400
2021-05-24 00:00:00+00:00;AAPL;124.8196792602539;127.0999984741211;127.94000244140625;125.94000244140625;63092900
2021-05-25 00:00:00+00:00;AAPL;124.62327575683594;126.9000015258789;128.32000732421875;126.31999969482422;72009500
2021-05-26 00:00:00+00:00;AAPL;124.57417297363281;126.8499984741211;127.38999938964844;126.41999816894531;56575900
2021-05-27 00:00:00+00:00;AAPL;123.03233337402344;125.27999877929688;127.63999938964844;125.08000183105469;94625600
2021-05-28 00:00:00+00:00;AAPL;122.37435913085938;124.61000061035156;125.80000305175781;124.55000305175781;71311100
2021-06-01 00:00:00+00:00;AAPL;122.05028533935547;124.27999877929688;125.3499984741211;123.94000244140625;67637100
2021-06-02 00:00:00+00:00;AAPL;122.81629180908203;125.05999755859375;125.23999786376953;124.05000305175781;59278900
2021-06-03 00:00:00+00:00;AAPL;121.32356262207031;123.54000091552734;124.8499984741211;123.12999725341797;76229200
2021-06-04 00:00:00+00:00;AAPL;123.63139343261719;125.88999938964844;126.16000366210938;123.8499984741211;75169300
2021-06-07 00:00:00+00:00;AAPL;123.6412124633789;125.9000015258789;126.31999969482422;124.83000183105469;71057600
2021-06-08 00:00:00+00:00;AAPL;124.46613311767578;126.73999786376953;128.4600067138672;126.20999908447266;74403800
2021-06-09 00:00:00+00:00;AAPL;124.8491439819336;127.12999725341797;127.75;126.5199966430664;56877900
2021-06-10 00:00:00+00:00;AAPL;123.84744262695312;126.11000061035156;128.19000244140625;125.94000244140625;71186400
2021-06-11 00:00:00+00:00;AAPL;125.06520080566406;127.3499984741211;127.44000244140625;126.0999984741211;53522400
2021-06-14 00:00:00+00:00;AAPL;128.13902282714844;130.47999572753906;130.5399932861328;127.06999969482422;96906500
2021-06-15 00:00:00+00:00;AAPL;127.31413269042969;129.63999938964844;130.60000610351562;129.38999938964844;62746300
2021-06-16 00:00:00+00:00;AAPL;127.8149642944336;130.14999389648438;130.88999938964844;128.4600067138672;91815000
2021-06-17 00:00:00+00:00;AAPL;129.425537109375;131.7899932861328;132.5500030517578;129.64999389648438;96721700
2021-06-18 00:00:00+00:00;AAPL;128.11940002441406;130.4600067138672;131.50999450683594;130.24000549316406;108953300
2021-06-21 00:00:00+00:00;AAPL;129.92640686035156;132.3000030517578;132.41000366210938;129.2100067138672;79663300
2021-06-22 00:00:00+00:00;AAPL;131.5762176513672;133.97999572753906;134.0800018310547;131.6199951171875;74783600
2021-06-23 00:00:00+00:00;AAPL;131.30126953125;133.6999969482422;134.32000732421875;133.22999572753906;60214200
2021-06-24 00:00:00+00:00;AAPL;131.0164794921875;133.41000366210938;134.63999938964844;132.92999267578125;68711000
2021-06-25 00:00:00+00:00;AAPL;130.7218475341797;133.11000061035156;133.88999938964844;132.80999755859375;70783700
2021-06-28 00:00:00+00:00;AAPL;132.3618927001953;134.77999877929688;135.25;133.35000610351562;62111300
2021-06-29 00:00:00+00:00;AAPL;133.88409423828125;136.3300018310547;136.49000549316406;134.35000610351562;64556100
2021-06-30 00:00:00+00:00;AAPL;134.50277709960938;136.9600067138672;137.41000366210938;135.8699951171875;63261400
2021-07-01 00:00:00+00:00;AAPL;134.80722045898438;137.27000427246094;137.3300018310547;135.75999450683594;52485800
2021-07-02 00:00:00+00:00;AAPL;137.448974609375;139.9600067138672;140.0;137.75;78852600
2021-07-06 00:00:00+00:00;AAPL;139.47201538085938;142.02000427246094;143.14999389648438;140.07000732421875;108181800
2021-07-07 00:00:00+00:00;AAPL;141.97630310058594;144.57000732421875;144.88999938964844;142.66000366210938;104911600
2021-07-08 00:00:00+00:00;AAPL;140.67013549804688;143.24000549316406;144.05999755859375;140.6699981689453;105575500
2021-07-09 00:00:00+00:00;AAPL;142.50656127929688;145.11000061035156;145.64999389648438;142.64999389648438;99890800
2021-07-12 00:00:00+00:00;AAPL;141.9075164794922;144.5;146.32000732421875;144.0;76299700
2021-07-13 00:00:00+00:00;AAPL;143.02706909179688;145.63999938964844;147.4600067138672;143.6300048828125;100827100
2021-07-14 00:00:00+00:00;AAPL;146.47410583496094;149.14999389648438;149.57000732421875;147.67999267578125;127050800
2021-07-15 00:00:00+00:00;AAPL;145.8160858154297;148.47999572753906;150.0;147.08999633789062;106820300
2021-07-16 00:00:00+00:00;AAPL;143.76361083984375;146.38999938964844;149.75999450683594;145.8800048828125;93251400
2021-07-19 00:00:00+00:00;AAPL;139.89430236816406;142.4499969482422;144.07000732421875;141.6699981689453;121434600
2021-07-20 00:00:00+00:00;AAPL;143.5279083251953;146.14999389648438;147.10000610351562;142.9600067138672;96350000
2021-07-21 00:00:00+00:00;AAPL;142.79136657714844;145.39999389648438;146.1300048828125;144.6300048828125;74993500
2021-07-22 00:00:00+00:00;AAPL;144.166259765625;146.8000030517578;148.1999969482422;145.80999755859375;77338200
2021-07-23 00:00:00+00:00;AAPL;145.89466857910156;148.55999755859375;148.72000122070312;146.9199981689453;71447400
2021-07-26 00:00:00+00:00;AAPL;146.31695556640625;148.99000549316406;149.8300018310547;147.6999969482422;72434100
2021-07-27 00:00:00+00:00;AAPL;144.13681030273438;146.77000427246094;149.2100067138672;145.5500030517578;104818600
2021-07-28 00:00:00+00:00;AAPL;142.37887573242188;144.97999572753906;146.97000122070312;142.5399932861328;118931200
2021-07-29 00:00:00+00:00;AAPL;143.02706909179688;145.63999938964844;146.5500030517578;144.5800018310547;56699500
2021-07-30 00:00:00+00:00;AAPL;143.24310302734375;145.86000061035156;146.3300018310547;144.11000061035156;70440600
2021-08-02 00:00:00+00:00;AAPL;142.90921020507812;145.52000427246094;146.9499969482422;145.25;62880000
2021-08-03 00:00:00+00:00;AAPL;144.71621704101562;147.36000061035156;148.0399932861328;145.17999267578125;64786600
2021-08-04 00:00:00+00:00;AAPL;144.3135223388672;146.9499969482422;147.7899932861328;146.27999877929688;56368300
2021-08-05 00:00:00+00:00;AAPL;144.4215850830078;147.05999755859375;147.83999633789062;146.1699981689453;46397700
2021-08-06 00:00:00+00:00;AAPL;143.7331085205078;146.13999938964844;147.11000061035156;145.6300048828125;54126800
2021-08-09 00:00:00+00:00;AAPL;143.68392944335938;146.08999633789062;146.6999969482422;145.52000427246094;48908700
2021-08-10 00:00:00+00:00;AAPL;143.20204162597656;145.60000610351562;147.7100067138672;145.3000030517578;69023100
2021-08-11 00:00:00+00:00;AAPL;143.4577178955078;145.86000061035156;146.72000122070312;145.52999877929688;48493500
2021-08-12 00:00:00+00:00;AAPL;146.43785095214844;148.88999938964844;149.0500030517578;145.83999633789062;72282600
2021-08-13 00:00:00+00:00;AAPL;146.6443634033203;149.10000610351562;149.44000244140625;148.27000427246094;59375000
2021-08-16 00:00:00+00:00;AAPL;148.63111877441406;151.1199951171875;151.19000244140625;146.47000122070312;103296000
2021-08-17 00:00:00+00:00;AAPL;147.71641540527344;150.19000244140625;151.67999267578125;149.08999633789062;92229700
2021-08-18 00:00:00+00:00;AAPL;143.94947814941406;146.36000061035156;150.72000122070312;146.14999389648438;86326000
2021-08-19 00:00:00+00:00;AAPL;144.28390502929688;146.6999969482422;148.0;144.5;86960300
2021-08-20 00:00:00+00:00;AAPL;145.7493438720703;148.19000244140625;148.5;146.77999877929688;60549600
2021-08-23 00:00:00+00:00;AAPL;147.2443084716797;149.7100067138672;150.19000244140625;147.88999938964844;60131800
2021-08-24 00:00:00+00:00;AAPL;147.15577697753906;149.6199951171875;150.86000061035156;149.14999389648438;48606400
2021-08-25 00:00:00+00:00;AAPL;145.9165496826172;148.36000061035156;150.32000732421875;147.8000030517578;58991300
2021-08-26 00:00:00+00:00;AAPL;145.11004638671875;147.5399932861328;149.1199951171875;147.50999450683594;48597200
2021-08-27 00:00:00+00:00;AAPL;146.152587890625;148.60000610351562;148.75;146.8300018310547;55802400
2021-08-30 00:00:00+00:00;AAPL;150.59812927246094;153.1199951171875;153.49000549316406;148.61000061035156;90956700
2021-08-31 00:00:00+00:00;AAPL;149.3294219970703;151.8300018310547;152.8000030517578;151.2899932861328;86453100
2021-09-01 00:00:00+00:00;AAPL;149.99818420410156;152.50999450683594;154.97999572753906;152.33999633789062;80313700
2021-09-02 00:00:00+00:00;AAPL;151.1194305419922;153.64999389648438;154.72000122070312;152.39999389648438;71115500
2021-09-03 00:00:00+00:00;AAPL;151.7587432861328;154.3000030517578;154.6300048828125;153.08999633789062;57808700
2021-09-07 00:00:00+00:00;AAPL;154.10934448242188;156.69000244140625;157.25999450683594;154.38999938964844;82278300
2021-09-08 00:00:00+00:00;AAPL;152.5553741455078;155.11000061035156;157.0399932861328;153.97999572753906;74420200
2021-09-09 00:00:00+00:00;AAPL;151.53253173828125;154.07000732421875;156.11000061035156;153.9499969482422;57305700
2021-09-10 00:00:00+00:00;AAPL;146.51649475097656;148.97000122070312;155.47999572753906;148.6999969482422;140893200
2021-09-13 00:00:00+00:00;AAPL;147.08694458007812;149.5500030517578;151.4199981689453;148.75;102404300
2021-09-14 00:00:00+00:00;AAPL;145.6804962158203;148.1199951171875;151.07000732421875;146.91000366210938;109296300
2021-09-15 00:00:00+00:00;AAPL;146.5755157470703;149.02999877929688;149.44000244140625;146.3699951171875;83281300
2021-09-16 00:00:00+00:00;AAPL;146.3394775390625;148.7899932861328;148.97000122070312;147.22000122070312;68034100
2021-09-17 00:00:00+00:00;AAPL;143.65444946289062;146.05999755859375;148.82000732421875;145.75999450683594;129868800
2021-09-20 00:00:00+00:00;AAPL;140.58583068847656;142.94000244140625;144.83999633789062;141.27000427246094;123478900
2021-09-21 00:00:00+00:00;AAPL;141.06773376464844;143.42999267578125;144.60000610351562;142.77999877929688;75834000
2021-09-22 00:00:00+00:00;AAPL;143.44790649414062;145.85000610351562;146.42999267578125;143.6999969482422;76404300
2021-09-23 00:00:00+00:00;AAPL;144.4117431640625;146.8300018310547;147.0800018310547;145.63999938964844;64838200
2021-09-24 00:00:00+00:00;AAPL;144.500244140625;146.9199981689453;147.47000122070312;145.55999755859375;53477900
2021-09-27 00:00:00+00:00;AAPL;142.9757843017578;145.3699951171875;145.9600067138672;143.82000732421875;74150700
2021-09-28 00:00:00+00:00;AAPL;139.57278442382812;141.91000366210938;144.75;141.69000244140625;108972300
2021-09-29 00:00:00+00:00;AAPL;140.47764587402344;142.8300018310547;144.4499969482422;142.02999877929688;74602000
2021-09-30 00:00:00+00:00;AAPL;139.16952514648438;141.5;144.3800048828125;141.27999877929688;89056700
2021-10-01 00:00:00+00:00;AAPL;140.30059814453125;142.64999389648438;142.9199981689453;139.11000061035156;94639600
2021-10-04 00:00:00+00:00;AAPL;136.84841918945312;139.13999938964844;142.2100067138672;138.27000427246094;98322000
2021-10-05 00:00:00+00:00;AAPL;138.7859649658203;141.11000061035156;142.24000549316406;139.36000061035156;80861100
2021-10-06 00:00:00+00:00;AAPL;139.6613006591797;142.0;142.14999389648438;138.3699951171875;83221100
2021-10-07 00:00:00+00:00;AAPL;140.9300537109375;143.2899932861328;144.22000122070312;142.72000122070312;61732700
2021-10-08 00:00:00+00:00;AAPL;140.54647827148438;142.89999389648438;144.17999267578125;142.55999755859375;58773200
2021-10-11 00:00:00+00:00;AAPL;140.45799255371094;142.80999755859375;144.80999755859375;141.80999755859375;64452200
2021-10-12 00:00:00+00:00;AAPL;139.17933654785156;141.50999450683594;143.25;141.0399932861328;73035900
2021-10-13 00:00:00+00:00;AAPL;138.5892333984375;140.91000366210938;141.39999389648438;139.1999969482422;78762700
2021-10-14 00:00:00+00:00;AAPL;141.39231872558594;143.75999450683594;143.8800048828125;141.50999450683594;69907100
2021-10-15 00:00:00+00:00;AAPL;142.4545440673828;144.83999633789062;144.89999389648438;143.50999450683594;67940300
2021-10-18 00:00:00+00:00;AAPL;144.13638305664062;146.5500030517578;146.83999633789062;143.16000366210938;85589200
2021-10-19 00:00:00+00:00;AAPL;146.3099822998047;148.75999450683594;149.1699981689453;146.5500030517578;76378900
2021-10-20 00:00:00+00:00;AAPL;146.80172729492188;149.25999450683594;149.75;148.1199951171875;58418800
2021-10-21 00:00:00+00:00;AAPL;147.01812744140625;149.47999572753906;149.63999938964844;147.8699951171875;61421000
